State_Name,District_Name,Crop_Year,Season,Crop
Gujarat,GANDHINAGAR,2008,Summer     ,Bajra
Gujarat,GANDHINAGAR,2008,Summer     ,Groundnut
Gujarat,GANDHINAGAR,2009,Summer     ,Bajra
Gujarat,GANDHINAGAR,2009,Summer     ,Groundnut
Gujarat,GANDHINAGAR,2010,Summer     ,Bajra
Gujarat,GANDHINAGAR,2010,Summer     ,Groundnut
Gujarat,GANDHINAGAR,2010,Summer     ,Moong(Green Gram)
Gujarat,GANDHINAGAR,2011,Summer     ,Bajra
Gujarat,GANDHINAGAR,2011,Summer     ,Groundnut
Gujarat,GANDHINAGAR,2011,Summer     ,Moong(Green Gram)
Gujarat,GANDHINAGAR,2012,Summer     ,Bajra
Gujarat,GANDHINAGAR,2012,Summer     ,Groundnut
Gujarat,GANDHINAGAR,2012,Summer     ,Moong(Green Gram)
Gujarat,JAMNAGAR,1997,Summer     ,Bajra
Gujarat,JAMNAGAR,1997,Summer     ,Groundnut
Gujarat,JAMNAGAR,1998,Summer     ,Bajra
Gujarat,JAMNAGAR,1998,Summer     ,Groundnut
Gujarat,JAMNAGAR,1999,Summer     ,Bajra
Gujarat,JAMNAGAR,1999,Summer     ,Groundnut
Gujarat,JAMNAGAR,2000,Summer     ,Bajra
Gujarat,JAMNAGAR,2000,Summer     ,Groundnut
Gujarat,JAMNAGAR,2001,Summer     ,Bajra
Gujarat,JAMNAGAR,2001,Summer     ,Groundnut
Gujarat,JAMNAGAR,2002,Summer     ,Bajra
Gujarat,JAMNAGAR,2002,Summer     ,Groundnut
Gujarat,JAMNAGAR,2003,Summer     ,Bajra
Gujarat,JAMNAGAR,2003,Summer     ,Groundnut
Gujarat,JAMNAGAR,2004,Summer     ,Bajra
Gujarat,JAMNAGAR,2004,Summer     ,Groundnut
Gujarat,JAMNAGAR,2005,Summer     ,Bajra
Gujarat,JAMNAGAR,2005,Summer     ,Groundnut
Gujarat,JAMNAGAR,2006,Summer     ,Bajra
Gujarat,JAMNAGAR,2006,Summer     ,Groundnut
Gujarat,JAMNAGAR,2007,Summer     ,Bajra
Gujarat,JAMNAGAR,2007,Summer     ,Groundnut
Gujarat,JAMNAGAR,2008,Summer     ,Bajra
Gujarat,JAMNAGAR,2008,Summer     ,Groundnut
Gujarat,JAMNAGAR,2009,Summer     ,Bajra
Gujarat,JAMNAGAR,2009,Summer     ,Groundnut
Gujarat,JAMNAGAR,2010,Summer     ,Bajra
Gujarat,JAMNAGAR,2010,Summer     ,Groundnut
Gujarat,JAMNAGAR,2010,Summer     ,Moong(Green Gram)
Gujarat,JAMNAGAR,2010,Summer     ,Sesamum
Gujarat,JAMNAGAR,2010,Summer     ,Urad
Gujarat,JAMNAGAR,2011,Summer     ,Bajra
Gujarat,JAMNAGAR,2011,Summer     ,Groundnut
Gujarat,JAMNAGAR,2011,Summer     ,Moong(Green Gram)
Gujarat,JAMNAGAR,2011,Summer     ,Onion
Gujarat,JAMNAGAR,2011,Summer     ,Sesamum
Gujarat,JAMNAGAR,2011,Summer     ,Urad
Gujarat,JAMNAGAR,2012,Summer     ,Bajra
Gujarat,JAMNAGAR,2012,Summer     ,Groundnut
Gujarat,JAMNAGAR,2012,Summer     ,Moong(Green Gram)
Gujarat,JAMNAGAR,2012,Summer     ,Sesamum
Gujarat,JUNAGADH,1997,Summer     ,Bajra
Gujarat,JUNAGADH,1997,Summer     ,Groundnut
Gujarat,JUNAGADH,1998,Summer     ,Bajra
Gujarat,JUNAGADH,1998,Summer     ,Groundnut
Gujarat,JUNAGADH,1999,Summer     ,Bajra
Gujarat,JUNAGADH,1999,Summer     ,Groundnut
Gujarat,JUNAGADH,2000,Summer     ,Bajra
Gujarat,JUNAGADH,2000,Summer     ,Groundnut
Gujarat,JUNAGADH,2001,Summer     ,Bajra
Gujarat,JUNAGADH,2001,Summer     ,Groundnut
Gujarat,JUNAGADH,2002,Summer     ,Bajra
Gujarat,JUNAGADH,2002,Summer     ,Groundnut
Gujarat,JUNAGADH,2003,Summer     ,Bajra
Gujarat,JUNAGADH,2003,Summer     ,Groundnut
Gujarat,JUNAGADH,2004,Summer     ,Bajra
Gujarat,JUNAGADH,2004,Summer     ,Groundnut
Gujarat,JUNAGADH,2005,Summer     ,Bajra
Gujarat,JUNAGADH,2005,Summer     ,Groundnut
Gujarat,JUNAGADH,2006,Summer     ,Bajra
Gujarat,JUNAGADH,2006,Summer     ,Groundnut
Gujarat,JUNAGADH,2007,Summer     ,Bajra
Gujarat,JUNAGADH,2007,Summer     ,Groundnut
Gujarat,JUNAGADH,2008,Summer     ,Bajra
Gujarat,JUNAGADH,2008,Summer     ,Groundnut
Gujarat,JUNAGADH,2009,Summer     ,Bajra
Gujarat,JUNAGADH,2009,Summer     ,Groundnut
Gujarat,JUNAGADH,2010,Summer     ,Bajra
Gujarat,JUNAGADH,2010,Summer     ,Groundnut
Gujarat,JUNAGADH,2010,Summer     ,Moong(Green Gram)
Gujarat,JUNAGADH,2010,Summer     ,Sesamum
Gujarat,JUNAGADH,2010,Summer     ,Urad
Gujarat,JUNAGADH,2011,Summer     ,Bajra
Gujarat,JUNAGADH,2011,Summer     ,Groundnut
Gujarat,JUNAGADH,2011,Summer     ,Moong(Green Gram)
Gujarat,JUNAGADH,2011,Summer     ,Onion
Gujarat,JUNAGADH,2011,Summer     ,Sesamum
Gujarat,JUNAGADH,2011,Summer     ,Urad
Gujarat,JUNAGADH,2012,Summer     ,Bajra
Gujarat,JUNAGADH,2012,Summer     ,Groundnut
Gujarat,JUNAGADH,2012,Summer     ,Moong(Green Gram)
Gujarat,JUNAGADH,2012,Summer     ,Onion
Gujarat,JUNAGADH,2012,Summer     ,Sesamum
Gujarat,JUNAGADH,2012,Summer     ,Urad
Gujarat,KACHCHH,1997,Summer     ,Bajra
Gujarat,KACHCHH,1997,Summer     ,Groundnut
Gujarat,KACHCHH,1998,Summer     ,Bajra
Gujarat,KACHCHH,1998,Summer     ,Groundnut
Gujarat,KACHCHH,1999,Summer     ,Bajra
Gujarat,KACHCHH,1999,Summer     ,Groundnut
Gujarat,KACHCHH,2000,Summer     ,Bajra
Gujarat,KACHCHH,2000,Summer     ,Groundnut
Gujarat,KACHCHH,2001,Summer     ,Bajra
Gujarat,KACHCHH,2001,Summer     ,Groundnut
Gujarat,KACHCHH,2002,Summer     ,Bajra
Gujarat,KACHCHH,2002,Summer     ,Groundnut
Gujarat,KACHCHH,2003,Summer     ,Bajra
Gujarat,KACHCHH,2003,Summer     ,Groundnut
Gujarat,KACHCHH,2004,Summer     ,Bajra
Gujarat,KACHCHH,2004,Summer     ,Groundnut
Gujarat,KACHCHH,2005,Summer     ,Bajra
Gujarat,KACHCHH,2005,Summer     ,Groundnut
Gujarat,KACHCHH,2006,Summer     ,Bajra
Gujarat,KACHCHH,2006,Summer     ,Groundnut
Gujarat,KACHCHH,2007,Summer     ,Bajra
Gujarat,KACHCHH,2007,Summer     ,Groundnut
Gujarat,KACHCHH,2008,Summer     ,Bajra
Gujarat,KACHCHH,2008,Summer     ,Groundnut
Gujarat,KACHCHH,2009,Summer     ,Bajra
Gujarat,KACHCHH,2009,Summer     ,Groundnut
Gujarat,KACHCHH,2010,Summer     ,Bajra
Gujarat,KACHCHH,2010,Summer     ,Groundnut
Gujarat,KACHCHH,2010,Summer     ,Moong(Green Gram)
Gujarat,KACHCHH,2010,Summer     ,Sesamum
Gujarat,KACHCHH,2011,Summer     ,Bajra
Gujarat,KACHCHH,2011,Summer     ,Groundnut
Gujarat,KACHCHH,2011,Summer     ,Moong(Green Gram)
Gujarat,KACHCHH,2011,Summer     ,Onion
Gujarat,KACHCHH,2011,Summer     ,Sesamum
Gujarat,KACHCHH,2012,Summer     ,Bajra
Gujarat,KACHCHH,2012,Summer     ,Groundnut
Gujarat,KACHCHH,2012,Summer     ,Moong(Green Gram)
Gujarat,KACHCHH,2012,Summer     ,Onion
Gujarat,KACHCHH,2012,Summer     ,Sesamum
Gujarat,KHEDA,1997,Summer     ,Bajra
Gujarat,KHEDA,1997,Summer     ,Groundnut
Gujarat,KHEDA,1998,Summer     ,Bajra
Gujarat,KHEDA,1998,Summer     ,Groundnut
Gujarat,KHEDA,1999,Summer     ,Bajra
Gujarat,KHEDA,1999,Summer     ,Groundnut
Gujarat,KHEDA,2000,Summer     ,Bajra
Gujarat,KHEDA,2000,Summer     ,Groundnut
Gujarat,KHEDA,2000,Summer     ,Rice
Gujarat,KHEDA,2001,Summer     ,Bajra
Gujarat,KHEDA,2001,Summer     ,Groundnut
Gujarat,KHEDA,2001,Summer     ,Rice
Gujarat,KHEDA,2002,Summer     ,Bajra
Gujarat,KHEDA,2002,Summer     ,Groundnut
Gujarat,KHEDA,2002,Summer     ,Rice
Gujarat,KHEDA,2003,Summer     ,Bajra
Gujarat,KHEDA,2003,Summer     ,Groundnut
Gujarat,KHEDA,2003,Summer     ,Rice
Gujarat,KHEDA,2004,Summer     ,Bajra
Gujarat,KHEDA,2004,Summer     ,Groundnut
Gujarat,KHEDA,2004,Summer     ,Rice
Gujarat,KHEDA,2005,Summer     ,Bajra
Gujarat,KHEDA,2005,Summer     ,Groundnut
Gujarat,KHEDA,2005,Summer     ,Rice
Gujarat,KHEDA,2006,Summer     ,Bajra
Gujarat,KHEDA,2006,Summer     ,Groundnut
Gujarat,KHEDA,2006,Summer     ,Rice
Gujarat,KHEDA,2007,Summer     ,Bajra
Gujarat,KHEDA,2007,Summer     ,Groundnut
Gujarat,KHEDA,2007,Summer     ,Rice
Gujarat,KHEDA,2008,Summer     ,Bajra
Gujarat,KHEDA,2008,Summer     ,Groundnut
Gujarat,KHEDA,2008,Summer     ,Rice
Gujarat,KHEDA,2009,Summer     ,Bajra
Gujarat,KHEDA,2009,Summer     ,Groundnut
Gujarat,KHEDA,2009,Summer     ,Rice
Gujarat,KHEDA,2010,Summer     ,Bajra
Gujarat,KHEDA,2010,Summer     ,Groundnut
Gujarat,KHEDA,2010,Summer     ,Maize
Gujarat,KHEDA,2010,Summer     ,Moong(Green Gram)
Gujarat,KHEDA,2010,Summer     ,Rice
Gujarat,KHEDA,2011,Summer     ,Bajra
Gujarat,KHEDA,2011,Summer     ,Groundnut
Gujarat,KHEDA,2011,Summer     ,Moong(Green Gram)
Gujarat,KHEDA,2011,Summer     ,Rice
Gujarat,KHEDA,2012,Summer     ,Bajra
Gujarat,KHEDA,2012,Summer     ,Groundnut
Gujarat,KHEDA,2012,Summer     ,Maize
Gujarat,KHEDA,2012,Summer     ,Moong(Green Gram)
Gujarat,KHEDA,2012,Summer     ,Rice
Gujarat,MAHESANA,1997,Summer     ,Bajra
Gujarat,MAHESANA,1997,Summer     ,Groundnut
Gujarat,MAHESANA,1998,Summer     ,Bajra
Gujarat,MAHESANA,1998,Summer     ,Groundnut
Gujarat,MAHESANA,1999,Summer     ,Bajra
Gujarat,MAHESANA,1999,Summer     ,Groundnut
Gujarat,MAHESANA,2000,Summer     ,Bajra
Gujarat,MAHESANA,2000,Summer     ,Groundnut
Gujarat,MAHESANA,2001,Summer     ,Bajra
Gujarat,MAHESANA,2001,Summer     ,Groundnut
Gujarat,MAHESANA,2002,Summer     ,Bajra
Gujarat,MAHESANA,2003,Summer     ,Bajra
Gujarat,MAHESANA,2003,Summer     ,Groundnut
Gujarat,MAHESANA,2004,Summer     ,Bajra
Gujarat,MAHESANA,2004,Summer     ,Groundnut
